id,x,y,class
702,793.0402160389184,849.8159142408475,2
703,861.0045124391127,871.8934882307195,2
704,875.2900014913828,878.3868923453878,2
705,950.1805956138897,913.0183809569517,2
706,935.8951065616196,901.7631471581934,2
707,987.409445871321,924.27361475571,2
708,1003.8594029618139,912.5854873493071,2
709,994.3357435936338,894.8368494358806,2
710,972.6910632114063,896.5684238664588,2
711,982.2147225795865,880.1184667759659,2
712,987.409445871321,848.0843398102693,2
713,966.6305527043827,845.9198717720466,2
714,929.834596054596,875.3566370918759,2
715,942.3885106762879,853.7119567096485,2
716,927.2372344087287,836.829106011511,2
717,948.016127575667,823.40940417453,2
718,906.8912348494348,811.7212767681272,2
719,960.1371485897145,771.0292776495395,2
720,933.2977449157523,768.8648096113168,2
721,982.6476161872309,792.2410644241224,2
722,1010.3528070764821,800.0331493617243,2
723,901.6965115577002,775.358213725985,2
724,867.0650229461363,818.64757449044,2
725,851.9137466785771,835.9633187962219,2
726,866.6321293384917,847.6514462026247,2
727,817.2822580670131,835.9633187962219,2
728,833.2993215498615,804.3620854381699,2
729,772.26132287198,838.9935740497338,2
730,750.6166424897525,812.5870639834162,2
731,766.6337059726009,780.9858306253641,2
732,744.5561319827289,768.4319160036722,2
733,721.1798771699232,784.881873094165,2
734,774.8586845178473,751.1161716978902,2
735,795.2046840771411,747.2201292290893,1
736,668.7997506449327,967.1300819125204,1
737,884.8136608595628,793.5397452470561,1
738,796.5033649000748,775.7911073336295,1
739,879.1860439601837,757.6095758125584,1
740,899.5320435194775,669.732173460715,1
741,912.9517453564586,735.964895430331,2
742,913.384638964103,712.5886406175254,2
743,870.5281718072927,720.3807255551272,2
744,841.524300095108,719.5149383398382,2
745,852.7795338938662,694.4071090964543,2
746,859.705831616179,665.836130991914,2
747,880.0518311754728,648.520386686132,2
748,880.4847247831174,690.5110666276533,2
749,901.6965115577002,689.2123858047197,2
750,919.0122558634822,689.2123858047197,2
751,959.2713613744253,715.6188958710372,2
752,920.3109366864159,666.7019182072031,2
753,974.4226376419846,675.359790360094,2
754,987.409445871321,638.9967273179519,2
755,1007.7554454306148,622.1138766198145,2
756,929.4017024469514,639.8625145332411,2
757,886.1123416824964,623.8454510503927,2
758,894.3373202277429,602.6336642758098,2
759,915.1162133946813,600.4691962375871,2
760,970.5265951731836,616.4862597204354,2
761,676.6231192588573,680.7298381102496,2
762,657.0745687919533,666.8829481961926,2
763,562.997169669978,614.3462188163882,2
764,850.5237661206904,578.5072096270643,2
765,868.8505321834128,578.5072096270643,2
766,887.5845597141958,566.6966270533098,2
767,929.5324909244272,573.6200720103383,2
768,933.1978441369718,556.9223518198578,2
769,954.7827019441781,574.0273334783988,2
770,987.363619389018,603.3501591787548,2
771,972.7022065388401,563.8457967768863,2
772,982.4764817722921,545.5190307141638,2
773,935.2341514772742,520.6760811624735,2
774,914.0565551381283,525.9704802472598,2
775,902.6532340324343,486.46611784539147,2
776,862.3343486944449,488.502425185694,2
777,851.3382890568114,408.67917744583616,2
778,877.4030230126833,407.0501315735942,2
779,886.7700367780748,390.7596728511742,2
780,916.0928624784308,409.90096185001767,2
781,868.8505321834128,362.2513700869393,2
782,828.5316468454234,321.52522328088935,2
783,857.8544725457793,307.2710718987719,2
784,623.6791035537251,377.7273058732382,2
785,619.1992274050596,363.06589302306026,2
786,562.5898833446502,374.06195266069375,2
787,576.0295117906467,352.4770948534873,2
788,552.4083466431377,329.2631911740388,2
789,534.8961035165363,321.93248474894983,2
790,527.5653970914473,309.7146407071349,2
791,545.8921631541697,305.2347645584694,2
792,575.2149888545257,298.7185810695014,2
793,586.2110484921591,323.15426915313134,2
794,618.3847044689386,331.7067599824018,2
795,643.6349154886896,339.44472787555134,2
796,666.4415577000775,331.29949851434134,2
797,651.372883381839,319.4889159405869,2
798,617.9774430008781,304.82750309040887,2
799,690.8772457837074,310.9364251113164,2
800,671.3286953168034,284.05716821932344,2
801,714.4984109312163,271.0248012413875,2
802,677.8448788057715,253.10529664672552,2
803,616.3483971286361,257.1779113273305,2
804,642.8203925525685,235.59305352012404,2
805,535.3033649845968,244.96006728551552,2
806,509.2386310287248,268.98849390108495,2
807,531.2307503039917,264.101356284359,2
808,481.5448512006109,280.3918150067789,2
809,758.0753880136898,255.5488654550885,2
810,775.9948926083517,265.3231406885405,2
811,798.8015348197397,270.21027830526646,2
812,822.8299614353091,278.35550766647646,2
813,850.5237412634231,264.91587922048,2
814,869.257768794206,220.11711773382507,2
815,869.257768794206,194.86690671407413,2
816,901.024163302925,189.16524616122715,2
817,855.0036174120885,178.57644799165416,2
818,762.1480026942947,208.7137966281311,2
819,788.6199981182272,202.60487460722362,2
820,816.7210394144016,183.05632414031967,2
821,1014.242876281011,71.05942042368241,2
822,1004.0613395794985,90.20070942252588,2
823,1019.5372753657975,120.7453195270633,2
824,984.9200505806551,129.70507182439428,2
825,980.8474359000501,110.97104429361133,2
826,931.1615367966692,150.47540669547973,2
827,925.0526147757618,119.1162736548213,2
828,879.0320688849254,132.14864063275726,2
829,879.0320688849254,113.41461310197431,2
830,858.2617340138398,118.3017507187003,2
831,863.5561330986263,100.38224612403835,2
832,824.0517706967579,113.82187457003482,2
833,807.761311974338,95.08784703925186,2
834,828.124385377363,98.75320025179634,2
835,797.172513804765,104.86212227270384,2
836,873.3304083320784,168.8021727582022,2
837,709.6112981717577,162.28598926923422,2
838,690.4700091729143,169.2094342262627,2
839,699.8370229383057,140.70113146202775,2
840,661.5544449406189,133.77768650499928,2
841,637.5260183250493,135.81399384530178,2
842,617.9774678581454,113.00735163391381,2
843,634.2679265805654,101.60403052821984,2
844,614.3121146456009,83.68452593355788,2
845,606.1668852843909,69.43037455144041,2
846,596.392610050939,88.97892501834437,2
847,631.8243577722023,38.88576444690298,2
848,578.0658439882164,17.708168107757032,2
849,639.5623256653519,9.970200214607548,2
850,919.7582156909752,65.357756763677,2
851,907.5403716491603,27.482440234050593,2
852,975.5530368152636,26.667917297929595,2
853,545.4849265433766,71.46667878458449,2
854,527.1581604806541,125.63245403663088,2
855,530.8235136931986,139.88660541874833,2
856,524.7145916722911,164.3222935023783,2
857,527.9726834167751,185.49988984152424,2
858,508.8313944179316,207.08474764873068,2
859,479.5085687175757,173.68930726776978,2
860,479.9158301856362,196.08868801109722,2
861,611.4612843691774,26.260655829869094,2
862,546.2994494794975,109.7492567822714,2
863,504.35151826926614,178.16918341643526,2
864,470.1415300949169,221.74616360606709,2
865,456.2946401808599,206.67748928782862,2
866,447.33488788352895,277.948246198416,2
867,429.8226447569275,268.58123243302447,2
868,664.8125118278355,94.68058557119136,2
869,689.655461379526,70.24489748756142,1
870,663.590727423654,70.24489748756142,1
871,645.671222828992,82.46274152937639,1
872,578.4730805990097,180.61275533195666,1
873,952.3391082785478,34.40588829823749,1
874,265.289005446169,115.04365819742671,1
875,235.15165680969207,111.78556645294272,1
876,209.90144578994114,86.12809396513127,2
877,263.2526981058665,64.54323615792482,2
878,357.3300972278418,62.506928817622324,2
879,114.19500079572386,68.61585093562852,2
880,123.56201456111533,88.97892433865347,2
881,86.09395949954941,69.02311240368901,2
882,31.113661311382035,84.49904818998797,2
883,31.928184247503033,106.49116746525493,2
884,50.66221177828599,108.52747480555742,2
885,53.920303522769984,130.51959408082436,2
886,6.270711759691591,120.7453188473724,2
887,17.674032865385566,166.3586032701483,2
888,58.80744113949597,189.57250694959674,2
889,39.666152140652514,204.6411812678352,2
890,62.47279435204047,166.3586032701483,2
891,97.90454207330389,170.8384794188138,2
892,97.49728060524339,148.43909867548635,2
893,120.71118428469184,132.55590142112686,2
894,132.1145053903858,117.0799656348279,2
895,126.00558336947833,161.0642041853618,2
896,151.66305585728978,163.5077729937248,2
897,139.4452118154748,209.5283188845612,2
898,132.9290283265068,236.81483724461464,2
899,156.55019347401577,239.25840605297762,2
900,157.36471641013677,266.5449244130311,2
901,149.62674851698728,281.20633726320904,2
902,137.0016430071118,288.537043688298,2
903,110.93690905123985,281.20633726320904,2
904,28.26283103495854,242.51649779746162,2
905,7.08523469581259,255.9561262434581,2
906,7.4924961638730885,282.02086019933006,2
907,119.48939988051033,308.085594155202,2
908,143.9250879641403,318.67439232477494,2
909,197.68360174812616,145.18100693100234,2
910,380.54400090729024,139.88660784621587,2
911,360.5881889723258,156.1770665686358,2
912,358.1446201639628,212.3791491609847,2
913,345.51951465408735,220.93163999025518,2
914,332.89440914421186,244.55280513776412,2
915,313.7531201453684,281.6135987312695,2
916,327.1927485913649,297.496795985629,2
917,313.3458586773079,328.04140609016645,2
918,303.57158344385596,358.99327766276434,2
919,324.74917978300186,362.2513694072484,2
920,433.89525322321566,130.51959476051528,2
921,397.6489825658312,255.95612692314901,2
922,386.65292292819777,271.43206270944796,2
923,402.9433816506177,274.28289298587146,2
924,367.5116339293543,292.20239758053344,2
925,349.59212933469234,277.948246198416,2
926,345.11225318602686,310.9364251113164,2
927,372.3987715460803,328.04140676985736,2
928,390.3182761407422,364.28767742724176,2
929,419.23384037303765,381.7999205538432,2
930,437.9678679038206,394.4250260637187,2
931,449.7784504775751,413.97357653062267,2
932,389.0964917365607,383.4289664260852,2
933,345.9267761221478,355.7351865979713,2
934,336.15250088869584,395.2395489998397,2
935,313.3458586773079,385.4652737663877,2
936,341.03963850542186,432.7076040614056,2
937,341.03963850542186,449.8125857199466,2
938,387.06018439625825,570.3619802658543,2
939,377.69317063086675,524.7486958430784,2
940,276.28506508380246,636.3383380916551,1
941,187.09480357855318,462.0304297617615,1
942,510.053147750529,403.38477836104965,1
943,519.4201615159204,420.89702148765116,1
944,309.27325021101973,410.71548478613863,1
945,323.1201401250767,420.89702148765116,1
946,304.79337406235425,479.9499343564235,1
947,314.9749107638667,524.3414343750179,1
948,346.33404380452515,130.11233251566517,1
949,335.3379841668917,78.7973875400423,1
950,402.94338786493455,31.147795776963896,1
951,346.74129905826885,9.155675724907342,1
952,121.93296868887333,32.369580957935,1
953,235.55891827775258,523.526911438897,1
954,110.12238611511886,766.2547464029543,1
955,165.10268430328622,827.7512280800897,1
956,110.93690905123985,996.7647373251968,1
957,122.74749162499432,1017.1278107282218,1
958,787.4248048270359,490.09474696800936,1
959,451.446671987875,99.4482795535342,1
960,499.1820282695045,74.834736470819,1
961,516.3369219332151,54.69638303950655,1
962,748.3009188642584,15.165545119913462,1
963,579.1404902982082,961.7363134377588,1
